id,source,token,direction,trade_type,entry_price,tp1_price,tp2_price,tp3_price,stop_loss,leverage,conviction,edge_score,kronos,kill_clock_hours,kill_clock_expires,outcome,pnl_pct,resolved_at,archetype,classification_source,scope,created_at
896,signals_tab,SEI,LONG,,0.06417000,0.06740000,,,0.06230000,3x,53,,f,24,2026-04-23 20:11:42.386,SL_HIT,-2.9141,2026-04-22 20:12:28.458,,,global,2026-04-22 20:11:42.38862
895,signals_tab,WIF,SHORT,,0.19648000,0.19160000,,,0.19940000,2x,33,,f,24,2026-04-23 20:06:34.006,TP1_HIT,2.4837,2026-04-22 23:36:03.458,,,global,2026-04-22 20:06:34.012623
894,signals_tab,PENDLE,LONG,,1.35420000,1.38800000,,,1.33400000,2x,31,,f,24,2026-04-23 19:20:57.202,SL_HIT,-1.4917,2026-04-22 23:36:03.458,,,global,2026-04-22 19:20:57.205424
893,signals_tab,BNB,LONG,,645.74000000,661.88000000,,,636.05000000,2x,33,,f,24,2026-04-23 19:20:56.969,SL_HIT,-1.5006,2026-04-23 00:15:11.843,,,global,2026-04-22 19:20:56.97062
892,signals_tab,DOGE,LONG,,0.09694400,0.09940000,,,0.09550000,2x,33,,f,24,2026-04-23 19:20:56.75,EXPIRED_LOSS,-0.0144,2026-04-23 21:30:53.023,,,global,2026-04-22 19:20:56.752465
891,signals_tab,ETH,LONG,,2400.70000000,2460.72000000,,,2364.69000000,2x,44,,f,24,2026-04-23 19:20:56.135,SL_HIT,-1.5000,2026-04-23 00:10:11.822,,,global,2026-04-22 19:20:56.137643
890,signals_tab,BTC,LONG,,78889.00000000,80861.23000000,,,77705.66000000,2x,44,,f,24,2026-04-23 19:20:55.912,SL_HIT,-1.5000,2026-04-23 00:16:11.861,,,global,2026-04-22 19:20:55.915775
889,signals_tab,TIA,LONG,,0.38432000,0.39390000,,,0.37860000,2x,59,,f,24,2026-04-23 14:16:06.851,SL_HIT,-1.4883,2026-04-22 19:28:50.281,,,global,2026-04-22 14:16:06.860952
888,signals_tab,SEI,SHORT,,0.06143200,0.05730000,,,0.06390000,3x,44,,f,24,2026-04-23 14:14:46.772,EXPIRED_WIN,0.9034,2026-04-23 14:39:35.036,,,global,2026-04-22 14:14:46.783068
887,signals_tab,BNB,LONG,,651.63000000,667.92000000,,,641.86000000,2x,33,,f,24,2026-04-23 14:11:11.878,SL_HIT,-1.4993,2026-04-22 20:00:50.373,,,global,2026-04-22 14:11:11.880846
886,signals_tab,ETH,LONG,,2418.50000000,2478.96000000,,,2382.22000000,2x,39,,f,24,2026-04-23 14:04:50.571,SL_HIT,-1.5001,2026-04-22 23:36:03.458,,,global,2026-04-22 14:04:50.582504
885,signals_tab,PENDLE,LONG,,1.33420000,1.36800000,,,1.31400000,2x,31,,f,24,2026-04-23 14:04:25.632,SL_HIT,-1.5140,2026-04-23 00:16:11.861,,,global,2026-04-22 14:04:25.635083
884,signals_tab,WIF,SHORT,,0.19973000,0.19300000,,,0.20380000,2x,49,,f,24,2026-04-23 13:57:03.175,TP1_HIT,3.3695,2026-04-22 23:36:03.458,,,global,2026-04-22 13:57:03.186314
883,signals_tab,BTC,LONG,,78722.00000000,80690.05000000,,,77541.17000000,2x,47,,f,24,2026-04-23 13:56:28.238,EXPIRED_LOSS,-1.2061,2026-04-23 14:39:35.036,,,global,2026-04-22 13:56:28.248468
882,signals_tab,HYPE,LONG,,41.40500000,42.44000000,,,40.78400000,2x,39,,f,24,2026-04-23 13:56:03.706,EXPIRED_WIN,0.2005,2026-04-23 14:39:35.036,,,global,2026-04-22 13:56:03.70747
881,signals_tab,HBAR,LONG,,0.09127200,0.09360000,,,0.08990000,2x,31,,f,24,2026-04-23 13:56:03.503,EXPIRED_LOSS,-0.7187,2026-04-23 14:39:35.036,,,global,2026-04-22 13:56:03.504696
880,signals_tab,DOGE,LONG,,0.09807900,0.10050000,,,0.09660000,2x,33,,f,24,2026-04-23 13:56:03.258,SL_HIT,-1.5080,2026-04-22 19:35:50.341,,,global,2026-04-22 13:56:03.261594
879,signals_tab,ONDO,SHORT,,0.25930000,0.24600000,,,0.26730000,3x,54,,f,24,2026-04-23 13:14:59.058,SL_HIT,-3.0852,2026-04-22 13:15:36.331,,,global,2026-04-22 13:14:59.060545
878,signals_tab,JUP,LONG,,0.18480000,0.19550000,,,0.17840000,3x,54,,f,24,2026-04-23 13:14:58.815,SL_HIT,-3.4632,2026-04-22 13:15:36.331,,,global,2026-04-22 13:14:58.818092
877,signals_tab,SEI,LONG,,0.06417000,0.06880000,,,0.06140000,3x,54,,f,24,2026-04-23 13:14:58.607,SL_HIT,-4.3167,2026-04-22 13:15:36.331,,,global,2026-04-22 13:14:58.609964
876,signals_tab,TIA,SHORT,,0.37660000,0.36250000,,,0.38510000,2x,54,,f,24,2026-04-23 13:14:58.331,SL_HIT,-2.2570,2026-04-22 13:15:36.331,,,global,2026-04-22 13:14:58.333964
875,signals_tab,ONDO,LONG,,0.26924000,0.28490000,,,0.25980000,3x,37,,f,24,2026-04-23 12:24:54.56,SL_HIT,-3.5062,2026-04-23 00:11:11.823,,,global,2026-04-22 12:24:54.57049
874,signals_tab,JUP,SHORT,,0.17845000,0.16890000,,,0.18420000,3x,44,,f,24,2026-04-23 12:24:54.477,EXPIRED_WIN,4.5139,2026-04-23 12:25:53.808,,,global,2026-04-22 12:24:54.49071
873,signals_tab,SEI,SHORT,,0.06135500,0.05750000,,,0.06370000,2x,44,,f,24,2026-04-23 11:57:56.533,EXPIRED_WIN,1.4212,2026-04-23 11:58:05.177,,,global,2026-04-22 11:57:56.542147
872,signals_tab,TIA,LONG,,0.38620000,0.39960000,,,0.37820000,2x,42,,f,24,2026-04-23 11:57:56.519,SL_HIT,-2.0715,2026-04-22 19:29:50.319,,,global,2026-04-22 11:57:56.529153
871,signals_tab,HYPE,LONG,,40.91900000,41.94200000,,,40.30500000,2x,43,,f,24,2026-04-23 11:54:01.552,EXPIRED_WIN,0.4973,2026-04-23 11:57:05.129,,,global,2026-04-22 11:54:01.553361
870,signals_tab,DOGE,LONG,,0.09784900,0.10030000,,,0.09640000,2x,30,,f,24,2026-04-23 11:54:01.526,SL_HIT,-1.4809,2026-04-22 19:35:50.341,,,global,2026-04-22 11:54:01.528865
869,signals_tab,WIF,SHORT,,0.20039000,0.19540000,,,0.20340000,2x,33,,f,24,2026-04-23 11:54:01.469,TP1_HIT,2.4901,2026-04-22 19:36:50.343,,,global,2026-04-22 11:54:01.472947
868,signals_tab,ETH,LONG,,2393.40000000,2453.24000000,,,2357.50000000,2x,36,,f,24,2026-04-23 11:45:49.024,SL_HIT,-1.5000,2026-04-23 00:15:11.843,,,global,2026-04-22 11:45:49.025816
867,signals_tab,HBAR,LONG,,0.09110400,0.09340000,,,0.08970000,2x,31,,f,24,2026-04-23 11:45:39.172,EXPIRED_LOSS,-0.4544,2026-04-23 11:57:05.129,,,global,2026-04-22 11:45:39.182234
866,signals_tab,PENDLE,LONG,,1.34620000,1.38000000,,,1.32600000,2x,40,,f,24,2026-04-23 11:45:39.169,SL_HIT,-1.5005,2026-04-22 23:36:03.458,,,global,2026-04-22 11:45:39.170772
865,signals_tab,BNB,LONG,,641.95000000,658.00000000,,,632.32000000,2x,33,,f,24,2026-04-23 11:45:39.157,EXPIRED_LOSS,-1.3249,2026-04-23 11:57:05.129,,,global,2026-04-22 11:45:39.158382
864,signals_tab,BTC,LONG,,78193.00000000,80147.82000000,,,77020.10000000,2x,41,,f,24,2026-04-23 11:45:39.135,EXPIRED_LOSS,-0.6452,2026-04-23 11:57:05.129,,,global,2026-04-22 11:45:39.138306
863,signals_tab,HBAR,LONG,,0.08926000,0.09150000,,,0.08790000,2x,31,,f,24,2026-04-22 17:39:39.97,TP1_HIT,2.5095,2026-04-22 19:18:50.331,,,global,2026-04-21 17:39:39.971948
862,signals_tab,PENDLE,LONG,,1.33720000,1.37100000,,,1.31700000,2x,31,,f,24,2026-04-22 17:39:39.967,EXPIRED_WIN,1.2751,2026-04-22 19:18:50.331,,,global,2026-04-21 17:39:39.969569
861,signals_tab,BNB,LONG,,629.11000000,644.84000000,,,619.67000000,2x,33,,f,24,2026-04-22 17:39:39.944,TP1_HIT,2.5004,2026-04-22 13:53:57.695,,,global,2026-04-21 17:39:39.954642
860,signals_tab,ETH,LONG,,2301.00000000,2358.53000000,,,2266.49000000,2x,44,,f,24,2026-04-22 17:39:39.926,TP1_HIT,2.5002,2026-04-22 11:43:38.564,,,global,2026-04-21 17:39:39.936035
859,signals_tab,BTC,LONG,,75466.00000000,77352.65000000,,,74334.01000000,2x,44,,f,24,2026-04-22 17:39:39.921,TP1_HIT,2.5000,2026-04-22 11:43:38.564,,,global,2026-04-21 17:39:39.923652
858,signals_tab,HYPE,LONG,,39.60000000,40.59000000,,,39.00600000,2x,55,,f,24,2026-04-22 17:29:44.002,TP1_HIT,2.5000,2026-04-22 11:43:38.564,,,global,2026-04-21 17:29:44.0138
857,signals_tab,TRUMP,SHORT,,2.82310000,2.65000000,,,2.92700000,2x,42,,f,24,2026-04-22 17:29:14.306,SL_HIT,-3.6804,2026-04-22 11:43:38.564,,,global,2026-04-21 17:29:14.308218
856,signals_tab,APT,SHORT,,0.91880000,0.87030000,,,0.94790000,2x,42,,f,24,2026-04-22 17:29:14.284,SL_HIT,-3.1672,2026-04-22 11:43:38.564,,,global,2026-04-21 17:29:14.303546
855,signals_tab,NEAR,SHORT,,1.35660000,1.32300000,,,1.37700000,2x,38,,f,24,2026-04-22 17:29:14.265,SL_HIT,-1.5038,2026-04-22 11:43:38.564,,,global,2026-04-21 17:29:14.277817
854,signals_tab,WIF,SHORT,,0.19327000,0.18430000,,,0.19870000,2x,42,,f,24,2026-04-22 17:29:14.244,SL_HIT,-2.8095,2026-04-22 11:43:38.564,,,global,2026-04-21 17:29:14.248351
853,signals_tab,HYPE,LONG,,39.65800000,40.64900000,,,39.06300000,2x,47,,f,24,2026-04-22 17:21:40.776,TP1_HIT,2.4989,2026-04-22 11:43:38.564,,,global,2026-04-21 17:21:40.786813
852,signals_tab,TRUMP,SHORT,,2.82590000,2.65500000,,,2.92800000,2x,56,,f,24,2026-04-22 17:18:45.807,SL_HIT,-3.6130,2026-04-22 11:43:38.564,,,global,2026-04-21 17:18:45.809053
851,signals_tab,APT,SHORT,,0.92090000,0.87870000,,,0.94630000,2x,56,,f,24,2026-04-22 17:18:45.79,SL_HIT,-2.7582,2026-04-22 11:43:38.564,,,global,2026-04-21 17:18:45.801124
850,signals_tab,NEAR,SHORT,,1.35640000,1.32200000,,,1.37700000,2x,50,,f,24,2026-04-22 17:18:45.786,SL_HIT,-1.5187,2026-04-22 11:43:38.564,,,global,2026-04-21 17:18:45.788695
849,signals_tab,WIF,SHORT,,0.19326000,0.18590000,,,0.19770000,2x,61,,f,24,2026-04-22 17:18:45.763,SL_HIT,-2.2974,2026-04-22 11:43:38.564,,,global,2026-04-21 17:18:45.76652
848,signals_tab,TRUMP,SHORT,,2.84980000,2.71800000,,,2.92900000,2x,42,,f,24,2026-04-22 17:01:16.12,SL_HIT,-2.7791,2026-04-22 11:43:38.564,,,global,2026-04-21 17:01:16.122158
847,signals_tab,APT,SHORT,,0.93200000,0.90460000,,,0.94840000,2x,49,,f,24,2026-04-22 17:01:16.102,SL_HIT,-1.7597,2026-04-22 11:43:38.564,,,global,2026-04-21 17:01:16.104249
846,signals_tab,NEAR,SHORT,,1.37120000,1.33700000,,,1.39200000,2x,31,,f,24,2026-04-22 17:01:16.098,SL_HIT,-1.5169,2026-04-22 11:43:38.564,,,global,2026-04-21 17:01:16.100386
845,signals_tab,DOT,LONG,,1.26950000,1.30100000,,,1.25000000,2x,31,,f,24,2026-04-22 17:01:16.084,TP1_HIT,2.4813,2026-04-22 11:43:38.564,,,global,2026-04-21 17:01:16.086603
844,signals_tab,WIF,SHORT,,0.19799000,0.19300000,,,0.20100000,2x,29,,f,24,2026-04-22 17:01:16.073,SL_HIT,-1.5203,2026-04-22 12:00:00.635,,,global,2026-04-21 17:01:16.076172
843,signals_tab,HYPE,LONG,,39.85300000,40.84900000,,,39.25500000,2x,40,,f,24,2026-04-22 16:16:16.409,TP1_HIT,2.4992,2026-04-22 11:43:38.564,,,global,2026-04-21 16:16:16.419103
842,signals_tab,TRUMP,SHORT,,2.86120000,2.74700000,,,2.92900000,2x,56,,f,24,2026-04-22 16:16:16.407,SL_HIT,-2.3696,2026-04-22 11:43:38.564,,,global,2026-04-21 16:16:16.408853
841,signals_tab,PENDLE,LONG,,1.35940000,1.39300000,,,1.33900000,2x,24,,f,24,2026-04-22 16:16:16.392,SL_HIT,-1.5007,2026-04-21 17:18:45.209,,,global,2026-04-21 16:16:16.394808
840,signals_tab,APT,SHORT,,0.93580000,0.91240000,,,0.94980000,2x,43,,f,24,2026-04-22 16:16:16.387,SL_HIT,-1.4960,2026-04-22 11:43:38.564,,,global,2026-04-21 16:16:16.388912
839,signals_tab,WIF,SHORT,,0.19927000,0.19430000,,,0.20230000,2x,39,,f,24,2026-04-22 16:16:16.369,TP1_HIT,2.4941,2026-04-21 17:18:45.209,,,global,2026-04-21 16:16:16.371519
838,signals_tab,TIA,LONG,,0.37649000,0.38880000,,,0.36910000,2x,37,,f,24,2026-04-22 16:08:00.826,EXPIRED_WIN,1.1873,2026-04-22 19:18:50.331,,,global,2026-04-21 16:08:00.838741
837,signals_tab,APT,SHORT,,0.94010000,0.91400000,,,0.95580000,2x,49,,f,24,2026-04-22 16:04:34.485,SL_HIT,-1.6700,2026-04-22 11:43:38.564,,,global,2026-04-21 16:04:34.496883
836,signals_tab,NEAR,SHORT,,1.37530000,1.34100000,,,1.39600000,2x,31,,f,24,2026-04-22 16:04:34.482,SL_HIT,-1.5051,2026-04-22 11:43:38.564,,,global,2026-04-21 16:04:34.483979
835,signals_tab,WIF,SHORT,,0.19987000,0.19490000,,,0.20290000,2x,36,,f,24,2026-04-22 16:04:34.455,TP1_HIT,2.4866,2026-04-21 17:18:45.209,,,global,2026-04-21 16:04:34.458348
834,signals_tab,TRUMP,SHORT,,2.86820000,2.78600000,,,2.91700000,2x,49,,f,24,2026-04-22 16:04:29.434,SL_HIT,-1.7014,2026-04-22 11:43:38.564,,,global,2026-04-21 16:04:29.441012
833,signals_tab,BNB,LONG,,632.93000000,648.75000000,,,623.44000000,2x,26,,f,24,2026-04-22 14:51:45.95,TP1_HIT,2.4995,2026-04-22 13:53:57.695,,,global,2026-04-21 14:51:45.976231
832,signals_tab,APT,SHORT,,0.93300000,0.90970000,,,0.94700000,2x,31,,f,24,2026-04-22 14:48:20.972,SL_HIT,-1.5005,2026-04-22 11:43:38.564,,,global,2026-04-21 14:48:20.982194
831,signals_tab,NEAR,SHORT,,1.37420000,1.34000000,,,1.39500000,2x,38,,f,24,2026-04-22 14:48:20.968,SL_HIT,-1.5136,2026-04-22 11:43:38.564,,,global,2026-04-21 14:48:20.969918
830,signals_tab,WIF,SHORT,,0.19977000,0.19480000,,,0.20280000,2x,36,,f,24,2026-04-22 14:48:20.954,TP1_HIT,2.4879,2026-04-21 17:18:45.209,,,global,2026-04-21 14:48:20.955719
829,signals_tab,TRUMP,SHORT,,2.86720000,2.79600000,,,2.91000000,2x,36,,f,24,2026-04-22 14:48:15.92,SL_HIT,-1.4927,2026-04-22 11:43:38.564,,,global,2026-04-21 14:48:15.922675
828,signals_tab,APT,SHORT,,0.93690000,0.91350000,,,0.95100000,2x,31,,f,24,2026-04-22 14:45:35.675,SL_HIT,-1.5050,2026-04-22 11:43:38.564,,,global,2026-04-21 14:45:35.676223
827,signals_tab,NEAR,SHORT,,1.37700000,1.34300000,,,1.39800000,2x,38,,f,24,2026-04-22 14:45:35.671,SL_HIT,-1.5251,2026-04-22 11:43:38.564,,,global,2026-04-21 14:45:35.672916
826,signals_tab,WIF,SHORT,,0.20039000,0.19540000,,,0.20340000,2x,36,,f,24,2026-04-22 14:45:35.65,TP1_HIT,2.4901,2026-04-21 17:17:45.232,,,global,2026-04-21 14:45:35.659994
825,signals_tab,BTC,LONG,,76430.00000000,78340.75000000,,,75283.55000000,2x,32,,f,24,2026-04-22 14:45:35.645,SL_HIT,-1.5000,2026-04-21 17:17:45.232,,,global,2026-04-21 14:45:35.64722
824,signals_tab,TRUMP,SHORT,,2.87540000,2.80400000,,,2.91900000,2x,48,,f,24,2026-04-22 14:45:30.665,SL_HIT,-1.5163,2026-04-22 11:43:38.564,,,global,2026-04-21 14:45:30.668268
823,signals_tab,UNI,LONG,,3.26010000,3.34200000,,,3.21100000,2x,34,,f,24,2026-04-22 14:31:02.572,SL_HIT,-1.5061,2026-04-21 17:18:45.209,,,global,2026-04-21 14:31:02.573469
822,signals_tab,BNB,LONG,,633.42000000,649.26000000,,,623.92000000,2x,40,,f,24,2026-04-22 14:31:02.567,TP1_HIT,2.5007,2026-04-22 13:53:57.695,,,global,2026-04-21 14:31:02.568899
821,signals_tab,DOGE,LONG,,0.09526600,0.09760000,,,0.09380000,2x,40,,f,24,2026-04-22 14:31:02.551,SL_HIT,-1.5388,2026-04-21 17:19:45.235,,,global,2026-04-21 14:31:02.561717
820,signals_tab,ETH,LONG,,2314.70000000,2372.57000000,,,2279.98000000,2x,39,,f,24,2026-04-22 14:31:02.547,TP1_HIT,2.5001,2026-04-22 11:43:38.564,,,global,2026-04-21 14:31:02.549157
819,signals_tab,BTC,LONG,,76146.00000000,78049.65000000,,,75003.81000000,2x,39,,f,24,2026-04-22 14:31:02.535,TP1_HIT,2.5000,2026-04-22 11:43:38.564,,,global,2026-04-21 14:31:02.537208
818,signals_tab,DOT,LONG,,1.27890000,1.31100000,,,1.26000000,2x,34,,f,24,2026-04-22 14:27:05.882,SL_HIT,-1.4778,2026-04-21 17:18:45.209,,,global,2026-04-21 14:27:05.886344
817,signals_tab,BNB,LONG,,633.15000000,648.98000000,,,623.65000000,2x,40,,f,24,2026-04-22 14:27:05.876,TP1_HIT,2.5002,2026-04-22 13:53:57.695,,,global,2026-04-21 14:27:05.879763
816,signals_tab,DOGE,LONG,,0.09525300,0.09760000,,,0.09380000,2x,40,,f,24,2026-04-22 14:27:05.86,SL_HIT,-1.5254,2026-04-21 17:19:45.235,,,global,2026-04-21 14:27:05.864486
815,signals_tab,ETH,LONG,,2315.50000000,2373.39000000,,,2280.77000000,2x,42,,f,24,2026-04-22 14:27:05.842,TP1_HIT,2.5001,2026-04-22 11:43:38.564,,,global,2026-04-21 14:27:05.853761
814,signals_tab,BTC,LONG,,76144.00000000,78047.60000000,,,75001.84000000,2x,39,,f,24,2026-04-22 14:27:05.837,TP1_HIT,2.5000,2026-04-22 11:43:38.564,,,global,2026-04-21 14:27:05.841328
813,signals_tab,TAO,LONG,,245.90000000,252.05000000,,,242.21000000,2x,39,,f,24,2026-04-22 14:17:12.057,SL_HIT,-1.5006,2026-04-21 17:12:11.011,,,global,2026-04-21 14:17:12.0592
812,signals_tab,BNB,LONG,,633.08000000,648.91000000,,,623.58000000,2x,41,,f,24,2026-04-22 14:17:12.046,TP1_HIT,2.5005,2026-04-22 13:53:57.695,,,global,2026-04-21 14:17:12.047846
811,signals_tab,DOGE,LONG,,0.09521000,0.09760000,,,0.09380000,2x,41,,f,24,2026-04-22 14:17:12.039,SL_HIT,-1.4809,2026-04-21 17:19:45.235,,,global,2026-04-21 14:17:12.041321
810,signals_tab,ETH,LONG,,2316.60000000,2374.51000000,,,2281.85000000,2x,40,,f,24,2026-04-22 14:17:12.024,TP1_HIT,2.4998,2026-04-22 11:43:38.564,,,global,2026-04-21 14:17:12.034855
809,signals_tab,BTC,LONG,,76112.00000000,78014.80000000,,,74970.32000000,2x,40,,f,24,2026-04-22 14:17:12.019,TP1_HIT,2.5000,2026-04-22 11:43:38.564,,,global,2026-04-21 14:17:12.021634
808,signals_tab,DOT,LONG,,1.27210000,1.30400000,,,1.25300000,2x,31,,f,24,2026-04-22 14:14:16.658,TP1_HIT,2.5077,2026-04-22 11:49:38.499,,,global,2026-04-21 14:14:16.660439
807,signals_tab,BNB,LONG,,631.44000000,647.23000000,,,621.97000000,2x,29,,f,24,2026-04-22 14:14:16.655,TP1_HIT,2.5006,2026-04-22 13:53:57.695,,,global,2026-04-21 14:14:16.65641
806,signals_tab,WIF,SHORT,,0.19800000,0.19300000,,,0.20100000,2x,43,,f,24,2026-04-22 14:14:16.647,SL_HIT,-1.5152,2026-04-22 12:00:00.635,,,global,2026-04-21 14:14:16.649133
805,signals_tab,SOL,SHORT,,85.68400000,83.54200000,,,86.96900000,2x,34,,f,24,2026-04-22 14:14:16.635,SL_HIT,-1.4997,2026-04-22 11:43:38.564,,,global,2026-04-21 14:14:16.646716
804,signals_tab,BTC,LONG,,75821.00000000,77716.52000000,,,74683.68000000,2x,32,,f,24,2026-04-22 14:14:16.629,TP1_HIT,2.5000,2026-04-22 11:43:38.564,,,global,2026-04-21 14:14:16.63258
803,signals_tab,TRUMP,SHORT,,2.85880000,2.77900000,,,2.90700000,2x,43,,f,24,2026-04-22 13:38:44.509,SL_HIT,-1.6860,2026-04-22 11:43:38.564,,,global,2026-04-21 13:38:44.510977
802,signals_tab,APT,SHORT,,0.93210000,0.90880000,,,0.94610000,2x,38,,f,24,2026-04-22 13:38:44.501,SL_HIT,-1.5020,2026-04-22 11:43:38.564,,,global,2026-04-21 13:38:44.504887
801,signals_tab,NEAR,SHORT,,1.36670000,1.32300000,,,1.39300000,2x,51,,f,24,2026-04-22 13:38:44.498,SL_HIT,-1.9243,2026-04-22 11:43:38.564,,,global,2026-04-21 13:38:44.499595
800,signals_tab,WIF,SHORT,,0.19824000,0.19330000,,,0.20120000,2x,36,,f,24,2026-04-22 13:38:44.472,TP1_HIT,2.4919,2026-04-21 17:28:08.778,,,global,2026-04-21 13:38:44.485765
